location,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Harrison, Indiana",Confirmed (per 100k),145.63,3.53,0.02,25.64,4,0,4,-2
"Webster, Mississippi",Confirmed (per 100k),144.49,2.95,0.02,32.58,4,0,4,0
"Otsego, Michigan",Confirmed (per 100k),141.88,3.47,0.02,24.95,4,0,4,-1
"Matagorda, Texas",Confirmed (per 100k),139.18,2.73,0.02,32.03,4,0,4,0
"Chaffee, Colorado",Confirmed (per 100k),137.55,4.21,0.03,20.79,4,0,4,0
"Williamson, Tennessee",Confirmed (per 100k),135.06,2.64,0.02,33.43,4,0,4,0
"Choctaw, Mississippi",Confirmed (per 100k),133.98,3.48,0.03,23.57,4,0,4,-1
"Walker, Alabama",Confirmed (per 100k),132.24,4.72,0.04,17.24,4,0,4,-2
"Adair, Oklahoma",Confirmed (per 100k),130.67,1.93,0.01,42.40,4,0,4,-2
"Irwin, Georgia",Confirmed (per 100k),127.44,4.55,0.04,17.21,4,0,4,-2
"Clinton, Michigan",Confirmed (per 100k),125.64,4.49,0.04,17.09,4,0,4,-2
"Grant, Washington",Confirmed (per 100k),124.83,4.97,0.04,15.06,4,0,4,-1
"Meriwether, Georgia",Confirmed (per 100k),122.83,4.72,0.04,14.11,4,0,4,-2
"Robertson, Tennessee",Confirmed (per 100k),122.54,4.58,0.04,16.26,4,0,4,-2
"Winston, Mississippi",Confirmed (per 100k),122.53,2.39,0.02,29.23,4,0,4,-2
"Onondaga, New York",Confirmed (per 100k),122.25,4.34,0.04,16.02,4,0,4,0
"Floyd, Georgia",Confirmed (per 100k),121.83,4.50,0.04,16.09,4,0,4,0
"Linn, Iowa",Confirmed (per 100k),121.74,4.98,0.04,14.02,4,0,4,-2
"Gallatin, Montana",Confirmed (per 100k),121.47,2.50,0.02,31.92,4,0,4,0
"Gage, Nebraska",Confirmed (per 100k),120.86,1.99,0.02,39.62,4,0,4,-3
"Monroe, New York",Confirmed (per 100k),119.17,4.89,0.04,14.19,4,0,4,-1
"Rockdale, Georgia",Confirmed (per 100k),117.72,3.30,0.03,21.11,4,0,4,0
"Whatcom, Washington",Confirmed (per 100k),117.34,1.62,0.01,47.19,4,0,4,0
"Miami, Ohio",Confirmed (per 100k),116.84,2.80,0.02,26.26,4,0,4,-2
"Yalobusha, Mississippi",Confirmed (per 100k),115.63,3.54,0.03,19.98,4,0,4,-2
"Tompkins, New York",Confirmed (per 100k),115.48,1.40,0.01,52.75,4,0,4,0
"Cumberland, Maine",Confirmed (per 100k),114.91,3.78,0.03,17.54,4,0,4,0
"Van Buren, Iowa",Confirmed (per 100k),113.57,4.06,0.04,15.59,4,0,4,4
"Crawford, Indiana",Confirmed (per 100k),113.45,4.05,0.04,18.60,4,0,4,-3
"Newport, Rhode Island",Confirmed (per 100k),113.30,3.83,0.03,14.27,4,0,4,-2
"Ada, Idaho",Confirmed (per 100k),111.71,3.53,0.03,19.83,4,0,4,0
"Pierce, Washington",Confirmed (per 100k),110.50,3.30,0.03,20.54,4,0,4,0
"Lamar, Georgia",Confirmed (per 100k),110.08,3.74,0.03,15.45,4,0,4,-2
"Hillsborough, New Hampshire",Confirmed (per 100k),109.83,3.87,0.04,14.22,4,0,4,-1
"Nowata, Oklahoma",Confirmed (per 100k),109.17,1.42,0.01,48.87,4,0,4,0
"Cibola, New Mexico",Confirmed (per 100k),108.72,1.07,0.01,58.22,4,0,4,0
"Stark, North Dakota",Confirmed (per 100k),107.97,4.08,0.04,16.29,4,0,4,0
"Ketchikan Gateway, Alaska",Confirmed (per 100k),107.91,1.03,0.01,69.66,4,0,4,0
"DeSoto, Mississippi",Confirmed (per 100k),107.60,3.71,0.03,16.29,4,0,4,0
"Fremont, Wyoming",Confirmed (per 100k),106.98,1.46,0.01,47.48,4,0,4,0
"Oconee, Georgia",Confirmed (per 100k),106.75,3.55,0.03,17.40,4,0,4,-2
"Beaufort, South Carolina",Confirmed (per 100k),106.70,2.16,0.02,31.11,4,0,4,0
"Madison, Mississippi",Confirmed (per 100k),105.39,3.50,0.03,17.83,4,0,4,-1
"Wyoming, New York",Confirmed (per 100k),105.37,3.23,0.03,15.90,4,0,4,0
"Delaware, New York",Confirmed (per 100k),104.23,2.91,0.03,21.06,4,0,4,-1
"Cuyahoga, Ohio",Confirmed (per 100k),103.72,3.79,0.04,15.98,4,0,4,0
"Cleveland, Oklahoma",Confirmed (per 100k),103.52,3.72,0.04,15.89,4,0,4,-1
"Kay, Oklahoma",Confirmed (per 100k),103.36,3.94,0.04,16.11,4,0,4,-1
"Collier, Florida",Confirmed (per 100k),102.62,4.05,0.04,14.58,4,0,4,-1
"Rush, Indiana",Confirmed (per 100k),102.53,2.58,0.03,23.91,4,0,4,-1
"Bristol, Rhode Island",Confirmed (per 100k),101.07,3.54,0.03,14.38,4,0,4,-1
"Wilson, Tennessee",Confirmed (per 100k),100.24,3.16,0.03,19.73,4,0,4,-1
"Marshall, Mississippi",Confirmed (per 100k),99.17,4.05,0.04,14.14,4,0,4,-2
"Pulaski, Georgia",Confirmed (per 100k),98.77,3.85,0.04,14.67,4,0,4,-1
"Garfield, Colorado",Confirmed (per 100k),98.23,2.62,0.03,23.09,4,0,4,0
"San Mateo, California",Confirmed (per 100k),97.45,2.46,0.03,23.88,4,0,4,0
"Orange, Indiana",Confirmed (per 100k),96.71,2.91,0.03,18.89,4,0,4,-3
"Olmsted, Minnesota",Confirmed (per 100k),96.66,3.97,0.04,14.03,4,0,4,-1
"Yankton, South Dakota",Confirmed (per 100k),96.43,2.50,0.03,23.74,4,0,4,0
"Lyon, Kansas",Confirmed (per 100k),96.40,3.01,0.03,19.06,4,0,4,0
"Beaver, Pennsylvania",Confirmed (per 100k),96.38,3.49,0.04,16.86,4,0,4,-2
"Washington, Indiana",Confirmed (per 100k),96.30,3.06,0.03,18.94,4,0,4,-1
"Osceola, Florida",Confirmed (per 100k),96.07,3.61,0.04,15.62,4,0,4,0
"Noxubee, Mississippi",Confirmed (per 100k),96.00,1.37,0.01,27.38,4,0,4,0
"Jefferson, Alabama",Confirmed (per 100k),94.90,3.54,0.04,16.36,4,0,4,-1
"Livingston, Louisiana",Confirmed (per 100k),94.47,3.55,0.04,15.28,4,0,4,-2
"Santa Clara, California",Confirmed (per 100k),93.01,2.82,0.03,18.91,4,0,4,0
"Ingham, Michigan",Confirmed (per 100k),92.34,3.62,0.04,15.33,4,0,4,-1
"Tate, Mississippi",Confirmed (per 100k),91.80,3.53,0.04,15.00,4,0,4,-1
"Simpson, Kentucky",Confirmed (per 100k),91.54,3.08,0.03,18.02,4,0,4,0
"Mecklenburg, North Carolina",Confirmed (per 100k),91.41,2.35,0.03,24.15,4,0,4,0
"Owen, Indiana",Confirmed (per 100k),91.35,1.37,0.02,43.67,4,0,4,0
"Carroll, Mississippi",Confirmed (per 100k),90.48,1.44,0.02,35.00,4,0,4,0
"Bennington, Vermont",Confirmed (per 100k),90.22,2.01,0.02,29.46,4,0,4,0
"Marion, Tennessee",Confirmed (per 100k),89.94,2.47,0.03,22.66,4,0,4,-1
"Monroe, Florida",Confirmed (per 100k),88.92,2.89,0.03,18.27,4,0,4,-1
"Kalkaska, Michigan",Confirmed (per 100k),88.70,3.17,0.04,14.21,4,0,4,-1
"Douglas, Colorado",Confirmed (per 100k),88.57,3.21,0.04,16.79,4,0,4,0
"Cotton, Oklahoma",Confirmed (per 100k),88.25,2.52,0.03,20.45,4,0,4,4
"Charleston, South Carolina",Confirmed (per 100k),87.50,1.67,0.02,33.15,4,0,4,0
"Lamoille, Vermont",Confirmed (per 100k),86.74,1.69,0.02,32.69,4,0,4,0
"Fayette, Indiana",Confirmed (per 100k),86.57,1.24,0.01,46.79,4,0,4,0
"Ozaukee, Wisconsin",Confirmed (per 100k),86.30,1.12,0.01,49.26,4,0,4,0
"Sumter, Florida",Confirmed (per 100k),86.09,3.13,0.04,17.24,4,0,4,-1
"Martin, Florida",Confirmed (per 100k),85.71,3.28,0.04,15.05,4,0,4,-2
"Harrison, Iowa",Confirmed (per 100k),85.42,2.03,0.02,28.07,4,0,4,0
"Marion, Oregon",Confirmed (per 100k),84.53,3.29,0.04,15.04,4,0,4,-1
"Tipton, Tennessee",Confirmed (per 100k),84.42,3.25,0.04,15.25,4,0,4,-1
"Lynn, Texas",Confirmed (per 100k),84.02,2.40,0.03,22.53,4,0,4,-1
"Creek, Oklahoma",Confirmed (per 100k),83.89,2.60,0.03,19.54,4,0,4,0
"Johnson, Missouri",Confirmed (per 100k),83.24,3.17,0.04,15.59,4,0,4,-1
"Oktibbeha, Mississippi",Confirmed (per 100k),82.68,2.30,0.03,21.14,4,0,4,0
"Chemung, New York",Confirmed (per 100k),82.68,2.57,0.03,18.92,4,0,4,-1
"Fairbanks North Star, Alaska",Confirmed (per 100k),81.57,2.07,0.03,26.04,4,0,4,-1
"Madison, Florida",Confirmed (per 100k),81.11,2.32,0.03,21.37,4,0,4,0
"Ouray, Colorado",Confirmed (per 100k),80.78,2.88,0.04,17.67,4,0,4,-2
"Cumberland, Virginia",Confirmed (per 100k),80.55,2.88,0.04,17.67,4,0,4,-3
"Beauregard, Louisiana",Confirmed (per 100k),80.01,1.90,0.02,25.44,4,0,4,0
"Butler, Pennsylvania",Confirmed (per 100k),79.85,2.74,0.03,16.90,4,0,4,-1
"Harrison, Kentucky",Confirmed (per 100k),79.42,2.27,0.03,22.06,4,0,4,0
"Monongalia, West Virginia",Confirmed (per 100k),78.59,3.11,0.04,16.14,4,0,4,-1
"La Plata, Colorado",Confirmed (per 100k),78.26,2.54,0.03,19.13,4,0,4,-1
"Bryan, Georgia",Confirmed (per 100k),78.23,1.80,0.02,27.52,4,0,4,-1
"Duval, Florida",Confirmed (per 100k),77.79,2.94,0.04,15.34,4,0,4,-1
"Richmond, Virginia",Confirmed (per 100k),77.58,1.58,0.02,29.46,4,0,4,4
"Orange, Florida",Confirmed (per 100k),77.00,2.82,0.04,15.98,4,0,4,0
"Clarke, Georgia",Confirmed (per 100k),76.37,2.00,0.03,22.29,4,0,4,0
"Rutherford, Tennessee",Confirmed (per 100k),76.14,3.22,0.04,14.43,4,0,4,-1
"Amelia, Virginia",Confirmed (per 100k),76.07,2.17,0.03,20.79,4,0,4,-1
"Panola, Mississippi",Confirmed (per 100k),76.04,2.92,0.04,15.00,4,0,4,0
"Greene, North Carolina",Confirmed (per 100k),75.94,2.03,0.03,16.98,4,0,4,-1
"York, Maine",Confirmed (per 100k),75.13,2.55,0.03,18.01,4,0,4,0
"Winchester, Virginia",Confirmed (per 100k),74.79,3.05,0.04,14.09,4,0,4,-1
"Allegheny, Pennsylvania",Confirmed (per 100k),74.34,2.40,0.03,19.12,4,0,4,0
"Otsego, New York",Confirmed (per 100k),73.96,2.40,0.03,19.82,4,0,4,-1
"San Juan, Washington",Confirmed (per 100k),73.94,2.44,0.03,19.98,4,0,4,-1
"Rankin, Mississippi",Confirmed (per 100k),72.78,2.48,0.03,16.34,4,0,4,0
"Howard, Indiana",Confirmed (per 100k),72.69,2.25,0.03,17.14,4,0,4,-1
"Hamilton, Ohio",Confirmed (per 100k),72.66,2.88,0.04,14.82,4,0,4,-1
"Botetourt, Virginia",Confirmed (per 100k),71.82,2.56,0.04,16.98,4,0,4,-1
"Prince George, Virginia",Confirmed (per 100k),70.40,2.23,0.03,20.56,4,0,4,-1
"Eaton, Michigan",Confirmed (per 100k),69.83,1.94,0.03,22.76,4,0,4,0
"Andrews, Texas",Confirmed (per 100k),69.50,2.29,0.03,17.90,4,0,4,-1
"New Kent, Virginia",Confirmed (per 100k),69.29,1.86,0.03,20.68,4,0,4,1
"Chester, South Carolina",Confirmed (per 100k),68.23,2.22,0.03,16.98,4,0,4,-1
"Westmoreland, Pennsylvania",Confirmed (per 100k),67.93,2.21,0.03,18.58,4,0,4,-1
"Medina, Ohio",Confirmed (per 100k),67.87,2.23,0.03,17.97,4,0,4,0
"St. Johns, Florida",Confirmed (per 100k),67.63,1.40,0.02,30.90,4,0,4,0
"Rutland, Vermont",Confirmed (per 100k),67.02,1.96,0.03,21.14,4,0,4,0
"Morton, North Dakota",Confirmed (per 100k),66.96,1.37,0.02,30.84,4,0,4,0
"Klickitat, Washington",Confirmed (per 100k),66.89,1.91,0.03,20.21,4,0,4,0
"Lafayette, Mississippi",Confirmed (per 100k),66.64,2.12,0.03,17.07,4,0,4,0
"Marin, California",Confirmed (per 100k),66.07,1.49,0.02,27.71,4,0,4,1
"Tipton, Indiana",Confirmed (per 100k),66.02,1.89,0.03,22.18,4,0,4,-1
"Juneau, Alaska",Confirmed (per 100k),65.68,1.79,0.03,18.54,4,0,4,1
"Elmore, Idaho",Confirmed (per 100k),65.43,2.08,0.03,18.37,4,0,4,-1
"Goliad, Texas",Confirmed (per 100k),65.29,1.87,0.03,17.67,4,0,4,-3
"Hockley, Texas",Confirmed (per 100k),65.16,2.48,0.04,15.07,4,0,4,-1
"Bradley, Arkansas",Confirmed (per 100k),65.04,2.65,0.04,14.90,4,0,4,-1
"Laramie, Wyoming",Confirmed (per 100k),64.32,2.15,0.03,17.81,4,0,4,0
"Dane, Wisconsin",Confirmed (per 100k),64.20,1.44,0.02,28.23,4,0,4,0
"Haralson, Georgia",Confirmed (per 100k),63.78,1.92,0.03,20.62,4,0,4,-1
"Polk, Georgia",Confirmed (per 100k),63.36,1.68,0.03,21.69,4,0,4,0
"Teller, Colorado",Confirmed (per 100k),63.02,2.25,0.04,16.29,4,0,4,-1
"Dawson, Texas",Confirmed (per 100k),62.85,1.12,0.02,35.00,4,0,4,4
"Mower, Minnesota",Confirmed (per 100k),62.40,2.50,0.04,15.30,4,0,4,-1
"Harrison, Mississippi",Confirmed (per 100k),62.00,2.20,0.04,15.55,4,0,4,-1
"Dickson, Tennessee",Confirmed (per 100k),61.17,1.59,0.03,23.57,4,0,4,0
"Davis, Utah",Confirmed (per 100k),61.04,2.13,0.03,16.91,4,0,4,0
"Sanilac, Michigan",Confirmed (per 100k),60.72,2.08,0.03,18.02,4,0,4,-1
"Washington, Oregon",Confirmed (per 100k),60.67,2.23,0.04,16.59,4,0,4,0
"Ohio, West Virginia",Confirmed (per 100k),60.37,2.07,0.03,17.21,4,0,4,0
"Seminole, Florida",Confirmed (per 100k),59.98,2.21,0.04,15.97,4,0,4,0
"Prentiss, Mississippi",Confirmed (per 100k),59.70,2.27,0.04,14.38,4,0,4,-1
"Gray, Texas",Confirmed (per 100k),59.40,2.61,0.04,14.73,4,0,4,-3
"Williamsburg, South Carolina",Confirmed (per 100k),59.27,1.88,0.03,17.33,4,0,4,-1
"Hillsborough, Florida",Confirmed (per 100k),59.04,2.05,0.03,16.15,4,0,4,-1
"Waukesha, Wisconsin",Confirmed (per 100k),58.88,2.05,0.03,16.32,4,0,4,0
"Montgomery, North Carolina",Confirmed (per 100k),58.88,2.10,0.04,15.77,4,0,4,0
"Denton, Texas",Confirmed (per 100k),58.72,2.27,0.04,15.19,4,0,4,-1
"Tucker, West Virginia",Confirmed (per 100k),58.49,2.09,0.04,16.29,4,0,4,0
"Sarasota, Florida",Confirmed (per 100k),58.10,2.27,0.04,14.66,4,0,4,-1
"DeSoto, Florida",Confirmed (per 100k),57.89,2.26,0.04,15.94,4,0,4,-1
"San Diego, California",Confirmed (per 100k),57.81,1.90,0.03,17.98,4,0,4,-1
"Alameda, California",Confirmed (per 100k),57.68,2.17,0.04,14.77,4,0,4,-1
"Edmonson, Kentucky",Confirmed (per 100k),57.61,1.18,0.02,25.99,4,0,4,0
"Washington, Wisconsin",Confirmed (per 100k),57.34,1.47,0.03,23.47,4,0,4,0
"Fond du Lac, Wisconsin",Confirmed (per 100k),57.06,2.07,0.04,16.61,4,0,4,0
"Virginia Beach, Virginia",Confirmed (per 100k),56.89,1.65,0.03,21.41,4,0,4,-1
"Kent, Maryland",Confirmed (per 100k),56.64,2.21,0.04,15.82,4,0,4,-2
"Jasper, Indiana",Confirmed (per 100k),56.61,1.28,0.02,26.45,4,0,4,1
"Clinton, New York",Confirmed (per 100k),55.91,1.42,0.03,25.38,4,0,4,0
"Tulsa, Oklahoma",Confirmed (per 100k),55.56,1.86,0.03,18.12,4,0,4,0
"Larimer, Colorado",Confirmed (per 100k),55.48,1.48,0.03,23.31,4,0,4,0
"Utah, Utah",Confirmed (per 100k),55.33,2.22,0.04,14.23,4,0,4,-1
"Chatham, Georgia",Confirmed (per 100k),55.28,1.97,0.04,16.81,4,0,4,-1
"Burleigh, North Dakota",Confirmed (per 100k),54.38,1.94,0.04,17.67,4,0,4,0
"Summit, Ohio",Confirmed (per 100k),54.34,1.95,0.04,15.59,4,0,4,0
"Livingston, New York",Confirmed (per 100k),54.04,2.27,0.04,14.83,4,0,4,-1
"Lake, Ohio",Confirmed (per 100k),53.88,1.80,0.03,18.22,4,0,4,-1
"Lee, Mississippi",Confirmed (per 100k),53.84,1.34,0.02,25.47,4,0,4,-1
"Davidson, North Carolina",Confirmed (per 100k),53.70,1.36,0.03,24.48,4,0,4,-1
"Madison, Ohio",Confirmed (per 100k),53.65,1.92,0.04,17.90,4,0,4,0
"Grant, Louisiana",Confirmed (per 100k),53.60,1.28,0.02,26.34,4,0,4,0
"Cottonwood, Minnesota",Confirmed (per 100k),53.59,1.28,0.02,25.99,4,0,4,0
"Gloucester, Virginia",Confirmed (per 100k),53.55,1.91,0.04,17.67,4,0,4,-1
"Fannin, Georgia",Confirmed (per 100k),53.46,1.64,0.03,16.52,4,0,4,1
"Wayne, New York",Confirmed (per 100k),53.38,2.07,0.04,15.27,4,0,4,0
"Contra Costa, California",Confirmed (per 100k),53.31,1.36,0.03,22.53,4,0,4,0
"Spokane, Washington",Confirmed (per 100k),53.18,1.48,0.03,22.92,4,0,4,0
"Clark, Washington",Confirmed (per 100k),52.84,1.90,0.04,15.98,4,0,4,-1
"Desha, Arkansas",Confirmed (per 100k),52.81,1.26,0.02,27.38,4,0,4,0
"Pinellas, Florida",Confirmed (per 100k),52.62,1.67,0.03,18.54,4,0,4,0
"St. Lucie, Florida",Confirmed (per 100k),52.39,2.05,0.04,14.87,4,0,4,-1
"Montgomery, Missouri",Confirmed (per 100k),51.94,1.24,0.02,27.38,4,0,4,-1
"Delaware, Ohio",Confirmed (per 100k),51.63,1.50,0.03,19.47,4,0,4,0
"Madison, Alabama",Confirmed (per 100k),51.22,1.57,0.03,20.87,4,0,4,0
"Bamberg, South Carolina",Confirmed (per 100k),49.77,1.02,0.02,31.54,4,0,4,0
"Licking, Ohio",Confirmed (per 100k),49.76,2.02,0.04,15.07,4,0,4,-1
"Washington, Vermont",Confirmed (per 100k),49.65,1.22,0.02,25.30,4,0,4,0
"DeWitt, Texas",Confirmed (per 100k),49.60,1.42,0.03,20.10,4,0,4,0
"Perry, Tennessee",Confirmed (per 100k),49.53,1.77,0.04,15.59,4,0,4,4
"Cole, Missouri",Confirmed (per 100k),49.51,1.12,0.02,28.42,4,0,4,0
"Nez Perce, Idaho",Confirmed (per 100k),49.50,1.77,0.04,17.81,4,0,4,0
"Kanawha, West Virginia",Confirmed (per 100k),49.40,2.01,0.04,15.21,4,0,4,-1
"Wright, Missouri",Confirmed (per 100k),49.21,1.56,0.03,17.67,4,0,4,1
"York, South Carolina",Confirmed (per 100k),49.11,1.53,0.03,20.12,4,0,4,-1
"McPherson, Kansas",Confirmed (per 100k),49.05,2.00,0.04,15.25,4,0,4,-1
"Indian River, Florida",Confirmed (per 100k),48.77,1.34,0.03,22.62,4,0,4,0
"Albemarle, Virginia",Confirmed (per 100k),48.48,1.57,0.03,18.02,4,0,4,-1
"Cortland, New York",Confirmed (per 100k),48.34,1.80,0.04,14.67,4,0,4,-1
"Anchorage, Alaska",Confirmed (per 100k),48.26,1.88,0.04,14.95,4,0,4,-1
"Sauk, Wisconsin",Confirmed (per 100k),48.11,1.77,0.04,14.47,4,0,4,-1
"Glynn, Georgia",Confirmed (per 100k),48.07,1.84,0.04,14.58,4,0,4,1
"Union, North Carolina",Confirmed (per 100k),47.94,1.61,0.03,17.52,4,0,4,-1
"Henry, Indiana",Confirmed (per 100k),47.94,2.08,0.04,14.40,4,0,4,-1
"Dorchester, South Carolina",Confirmed (per 100k),47.91,1.84,0.04,14.80,4,0,4,-1
"Maricopa, Arizona",Confirmed (per 100k),47.84,1.79,0.04,15.61,4,0,4,-1
"Cheboygan, Michigan",Confirmed (per 100k),47.48,1.13,0.02,25.99,4,0,4,-1
"Sevier, Arkansas",Confirmed (per 100k),47.04,1.68,0.04,16.29,4,0,4,0
"Franklin, Kansas",Confirmed (per 100k),46.98,1.12,0.02,26.68,4,0,4,0
"McClain, Oklahoma",Confirmed (per 100k),46.94,1.06,0.02,28.53,4,0,4,-1
"Pontotoc, Mississippi",Confirmed (per 100k),46.62,1.33,0.03,22.76,4,0,4,0
"Union, Arkansas",Confirmed (per 100k),46.53,1.85,0.04,15.73,4,0,4,-1
"Accomack, Virginia",Confirmed (per 100k),46.42,1.77,0.04,15.94,4,0,4,0
"Vermilion, Louisiana",Confirmed (per 100k),45.37,1.92,0.04,14.29,4,0,4,-1
"Centre, Pennsylvania",Confirmed (per 100k),44.34,1.32,0.03,20.72,4,0,4,-1
"Smith, Texas",Confirmed (per 100k),44.25,1.60,0.04,16.58,4,0,4,-1
"Orangeburg, South Carolina",Confirmed (per 100k),44.10,1.33,0.03,21.40,4,0,4,0
"Volusia, Florida",Confirmed (per 100k),43.74,1.65,0.04,14.46,4,0,4,-1
"Madison, Georgia",Confirmed (per 100k),43.51,1.43,0.03,16.06,4,0,4,0
"Tallahatchie, Mississippi",Confirmed (per 100k),43.45,1.03,0.02,15.59,4,0,4,4
"Orange, California",Confirmed (per 100k),43.33,1.66,0.04,15.31,4,0,4,-1
"Cherokee, Oklahoma",Confirmed (per 100k),43.16,1.17,0.03,21.66,4,0,4,-1
"Ventura, California",Confirmed (per 100k),43.14,1.25,0.03,19.07,4,0,4,0
"Comanche, Oklahoma",Confirmed (per 100k),43.06,1.18,0.03,23.15,4,0,4,0
"Pickens, Georgia",Confirmed (per 100k),42.96,1.31,0.03,17.90,4,0,4,0
"Champaign, Illinois",Confirmed (per 100k),42.92,1.43,0.03,18.23,4,0,4,-1
"Jefferson, New York",Confirmed (per 100k),42.79,1.04,0.02,26.34,4,0,4,-1
"Cross, Arkansas",Confirmed (per 100k),42.63,1.74,0.04,14.55,4,0,4,1
"Natrona, Wyoming",Confirmed (per 100k),42.58,1.43,0.03,18.02,4,0,4,-1
"San Luis Obispo, California",Confirmed (per 100k),42.39,1.11,0.03,23.69,4,0,4,1
"Charlevoix, Michigan",Confirmed (per 100k),42.08,1.64,0.04,16.06,4,0,4,-1
"Camden, Georgia",Confirmed (per 100k),42.07,1.57,0.04,15.71,4,0,4,-2
"Nassau, Florida",Confirmed (per 100k),41.75,1.45,0.03,17.21,4,0,4,-1
"Weber, Utah",Confirmed (per 100k),41.12,1.65,0.04,14.46,4,0,4,-1
"Lonoke, Arkansas",Confirmed (per 100k),40.92,1.36,0.03,18.66,4,0,4,-1
"Rabun, Georgia",Confirmed (per 100k),40.85,1.67,0.04,14.21,4,0,4,-1
"Norfolk, Virginia",Confirmed (per 100k),40.78,1.59,0.04,15.75,4,0,4,-1
"Marquette, Michigan",Confirmed (per 100k),40.48,1.50,0.04,14.70,4,0,4,-1
"Flagler, Florida",Confirmed (per 100k),39.97,1.24,0.03,20.10,4,0,4,-1
"Clayton, Iowa",Confirmed (per 100k),39.89,1.63,0.04,14.90,4,0,4,-1
"Yellowstone, Montana",Confirmed (per 100k),39.68,1.42,0.04,16.63,4,0,4,-1
"Iredell, North Carolina",Confirmed (per 100k),39.60,1.34,0.03,18.57,4,0,4,-1
"Polk, Florida",Confirmed (per 100k),39.46,1.62,0.04,14.02,4,0,4,-1
"Hernando, Florida",Confirmed (per 100k),39.19,1.47,0.04,15.39,4,0,4,-1
"Belknap, New Hampshire",Confirmed (per 100k),39.15,1.40,0.04,17.10,4,0,4,1
"Mayes, Oklahoma",Confirmed (per 100k),38.93,1.04,0.03,21.37,4,0,4,-1
"Antrim, Michigan",Confirmed (per 100k),38.59,1.22,0.03,16.63,4,0,4,-1
"Dubuque, Iowa",Confirmed (per 100k),38.02,1.03,0.03,22.23,4,0,4,-1
"Queen Anne's, Maryland",Confirmed (per 100k),37.71,1.13,0.03,21.49,4,0,4,-1
"Colfax, Nebraska",Confirmed (per 100k),37.35,1.33,0.04,16.98,4,0,4,-1
"Goodhue, Minnesota",Confirmed (per 100k),36.69,1.54,0.04,14.62,4,0,4,-1
"Okmulgee, Oklahoma",Confirmed (per 100k),36.40,1.11,0.03,20.68,4,0,4,1
"Glades, Florida",Confirmed (per 100k),36.20,1.03,0.03,20.45,4,0,4,4
"Montcalm, Michigan",Confirmed (per 100k),36.00,1.57,0.04,14.01,4,0,4,-1
"Morgan, Alabama",Confirmed (per 100k),35.09,1.43,0.04,14.78,4,0,4,-1
"Stephens, Oklahoma",Confirmed (per 100k),34.77,1.32,0.04,15.94,4,0,4,-1
"Butler, Ohio",Confirmed (per 100k),34.71,1.31,0.04,15.53,4,0,4,-1
"Tioga, Pennsylvania",Confirmed (per 100k),34.49,1.41,0.04,14.21,4,0,4,-2
"Maury, Tennessee",Confirmed (per 100k),34.24,1.04,0.03,21.63,4,0,4,-1
"Monroe, Alabama",Confirmed (per 100k),33.76,1.38,0.04,14.55,4,0,4,1
"Riley, Kansas",Confirmed (per 100k),33.68,1.15,0.03,16.17,4,0,4,-1
"Northumberland, Virginia",Confirmed (per 100k),33.07,1.18,0.04,16.98,4,0,4,0
"Essex, New York",Confirmed (per 100k),32.53,1.16,0.04,17.21,4,0,4,0
"Door, Wisconsin",Confirmed (per 100k),32.53,1.03,0.03,20.10,4,0,4,-2
"Sonoma, California",Confirmed (per 100k),32.37,1.18,0.04,16.34,4,0,4,0
"Defiance, Ohio",Confirmed (per 100k),31.51,1.13,0.04,17.44,4,0,4,-1
"Bradford, Pennsylvania",Confirmed (per 100k),31.50,1.18,0.04,16.29,4,0,4,-1
"Warren, Iowa",Confirmed (per 100k),31.09,1.11,0.04,17.67,4,0,4,-1
"Bradley, Tennessee",Confirmed (per 100k),30.52,1.06,0.03,18.19,4,0,4,-1
"Knox, Maine",Confirmed (per 100k),30.17,1.08,0.04,16.52,4,0,4,1
"Charlton, Georgia",Confirmed (per 100k),29.87,1.07,0.04,14.90,4,0,4,-1
"Beaufort, North Carolina",Confirmed (per 100k),29.79,1.22,0.04,14.73,4,0,4,-1
"Whitfield, Georgia",Confirmed (per 100k),29.63,1.09,0.04,14.29,4,0,4,-1
"Gogebic, Michigan",Confirmed (per 100k),28.62,1.02,0.04,17.67,4,0,4,0
"Montgomery, Kentucky",Confirmed (per 100k),28.41,1.01,0.04,17.33,4,0,4,-1
"Deschutes, Oregon",Confirmed (per 100k),27.82,1.08,0.04,16.19,4,0,4,0
"Comal, Texas",Confirmed (per 100k),27.53,1.01,0.04,15.22,4,0,4,-1
"Cumberland, North Carolina",Confirmed (per 100k),26.82,1.02,0.04,15.51,4,0,4,-1
"Franklin, Virginia",Confirmed (per 100k),26.77,1.02,0.04,16.11,4,0,4,0
"Uvalde, Texas",Confirmed (per 100k),26.18,1.07,0.04,15.59,4,0,4,-1
"Custer, Oklahoma",Confirmed (per 100k),24.14,0.99,0.04,12.82,3,1,4,4
"Huron, Michigan",Confirmed (per 100k),22.59,0.92,0.04,12.47,3,1,4,0
"Benton, Arkansas",Confirmed (per 100k),22.21,0.87,0.04,13.68,3,1,4,1
"Erie, Ohio",Confirmed (per 100k),21.54,0.77,0.04,12.82,3,1,4,1
"Polk, Texas",Confirmed (per 100k),21.42,0.83,0.04,13.98,3,1,4,1
